,pdb_name,processed_path,raw_path,oligomeric_count,oligomeric_detail,resolution,structure_method,num_chains,quaternary_category,seq_len,modeled_seq_len,coil_percent,helix_percent,strand_percent,radius_gyration,cluster
35552,5x3n,/wynton/group/kortemme/alexjli/data/framediff/x3/5x3n.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/x3/5x3n.cif,1,monomeric,1.649,x-ray diffraction,1,homomer,146,76,0.4210526315789473,0.2368421052631578,0.3421052631578947,1.1881021301705672,65
35553,4x35,/wynton/group/kortemme/alexjli/data/framediff/x3/4x35.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/x3/4x35.cif,1,monomeric,1.5,x-ray diffraction,1,homomer,469,247,0.4574898785425101,0.2348178137651821,0.3076923076923077,2.187814890897962,5119
35556,3x3t,/wynton/group/kortemme/alexjli/data/framediff/x3/3x3t.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/x3/3x3t.cif,1,monomeric,1.5,x-ray diffraction,1,homomer,372,207,0.4782608695652174,0.1207729468599033,0.4009661835748792,1.6545798096522553,533
35557,3x3r,/wynton/group/kortemme/alexjli/data/framediff/x3/3x3r.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/x3/3x3r.cif,1,monomeric,1.52,x-ray diffraction,1,homomer,367,207,0.4830917874396135,0.1207729468599033,0.3961352657004831,1.6531199171759037,533
35558,3x3s,/wynton/group/kortemme/alexjli/data/framediff/x3/3x3s.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/x3/3x3s.cif,1,monomeric,1.46,x-ray diffraction,1,homomer,365,207,0.4830917874396135,0.1207729468599033,0.3961352657004831,1.6565258785714103,533
35560,4x3a,/wynton/group/kortemme/alexjli/data/framediff/x3/4x3a.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/x3/4x3a.cif,1,monomeric,1.75,x-ray diffraction,1,homomer,206,147,0.4081632653061224,0.0272108843537414,0.564625850340136,1.456120392704061,1786
35562,5x3g,/wynton/group/kortemme/alexjli/data/framediff/x3/5x3g.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/x3/5x3g.cif,1,monomeric,2.02,x-ray diffraction,1,homomer,354,249,0.4257028112449799,0.4578313253012048,0.1164658634538152,1.8306197443933436,59774
35564,1x3o,/wynton/group/kortemme/alexjli/data/framediff/x3/1x3o.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/x3/1x3o.cif,1,monomeric,1.5,x-ray diffraction,1,homomer,180,80,0.325,0.65,0.025,1.202360981879528,2
35566,4x3b,/wynton/group/kortemme/alexjli/data/framediff/x3/4x3b.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/x3/4x3b.cif,1,monomeric,2.1,x-ray diffraction,1,homomer,241,129,0.4883720930232558,0.4031007751937984,0.1085271317829457,1.409602353487834,43
35568,4x39,/wynton/group/kortemme/alexjli/data/framediff/x3/4x39.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/x3/4x39.cif,1,monomeric,1.6,x-ray diffraction,1,homomer,202,155,0.432258064516129,0.0258064516129032,0.535483870967742,1.4776456426852267,1786
35572,6x39,/wynton/group/kortemme/alexjli/data/framediff/x3/6x39.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/x3/6x39.cif,1,monomeric,1.7,x-ray diffraction,1,homomer,224,100,0.43,0.0,0.57,1.398959959411138,962
35573,3x31,/wynton/group/kortemme/alexjli/data/framediff/x3/3x31.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/x3/3x31.cif,1,monomeric,2.1,x-ray diffraction,1,homomer,306,254,0.3110236220472441,0.6614173228346457,0.0275590551181102,1.868794446954372,825
35577,4x37,/wynton/group/kortemme/alexjli/data/framediff/x3/4x37.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/x3/4x37.cif,1,monomeric,1.63,x-ray diffraction,1,homomer,202,159,0.4276729559748428,0.0440251572327044,0.5283018867924528,1.4891539163785597,1786
35578,4x3x,/wynton/group/kortemme/alexjli/data/framediff/x3/4x3x.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/x3/4x3x.cif,1,monomeric,2.0,x-ray diffraction,1,homomer,104,82,0.3048780487804878,0.6951219512195121,0.0,1.3117702237604705,59202
35580,3x32,/wynton/group/kortemme/alexjli/data/framediff/x3/3x32.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/x3/3x32.cif,1,monomeric,0.83,x-ray diffraction,1,homomer,305,87,0.4367816091954023,0.3333333333333333,0.2298850574712643,1.2851882188212946,2218
35582,2zcq,/wynton/group/kortemme/alexjli/data/framediff/zc/2zcq.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/2zcq.cif,1,monomeric,2.38,x-ray diffraction,1,homomer,437,284,0.2640845070422535,0.7359154929577465,0.0,1.9721384714956327,2990
35583,5zc5,/wynton/group/kortemme/alexjli/data/framediff/zc/5zc5.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/5zc5.cif,1,monomeric,1.9,x-ray diffraction,1,homomer,306,245,0.5020408163265306,0.1061224489795918,0.3918367346938775,1.7051820067678771,6
35584,6zct,/wynton/group/kortemme/alexjli/data/framediff/zc/6zct.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/6zct.cif,1,monomeric,2.55,x-ray diffraction,1,homomer,158,125,0.584,0.296,0.12,1.4221285177755436,2010
35585,5zck,/wynton/group/kortemme/alexjli/data/framediff/zc/5zck.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/5zck.cif,1,monomeric,1.27,x-ray diffraction,1,homomer,7,4,1.0,0.0,0.0,0.478166455011824,307522
35589,5zcy,/wynton/group/kortemme/alexjli/data/framediff/zc/5zcy.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/5zcy.cif,1,monomeric,1.5,x-ray diffraction,1,homomer,167,83,0.3855421686746988,0.3012048192771084,0.3132530120481928,1.3175908157010918,3652
35597,4zc9,/wynton/group/kortemme/alexjli/data/framediff/zc/4zc9.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/4zc9.cif,1,monomeric,0.99,x-ray diffraction,1,homomer,290,127,0.4803149606299212,0.5196850393700787,0.0,1.5522213093392656,263
35599,6zc6,/wynton/group/kortemme/alexjli/data/framediff/zc/6zc6.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/6zc6.cif,1,monomeric,1.58,x-ray diffraction,1,homomer,198,90,0.5,0.1888888888888888,0.3111111111111111,1.299131102271998,493
35600,6zcq,/wynton/group/kortemme/alexjli/data/framediff/zc/6zcq.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/6zcq.cif,1,monomeric,2.32,x-ray diffraction,1,homomer,467,267,0.3932584269662921,0.4007490636704119,0.2059925093632958,1.8763682587669783,1
35601,6zcp,/wynton/group/kortemme/alexjli/data/framediff/zc/6zcp.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/6zcp.cif,1,monomeric,2.2,x-ray diffraction,1,homomer,357,267,0.3895131086142322,0.3895131086142322,0.2209737827715356,1.8598264073655844,1
35604,3zcy,/wynton/group/kortemme/alexjli/data/framediff/zc/3zcy.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/3zcy.cif,1,monomeric,2.0,x-ray diffraction,1,homomer,448,249,0.4779116465863454,0.4979919678714859,0.0240963855421686,1.7350709100795152,2056
35606,6zc0,/wynton/group/kortemme/alexjli/data/framediff/zc/6zc0.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/6zc0.cif,1,monomeric,1.97,x-ray diffraction,1,homomer,392,267,0.3595505617977528,0.4157303370786517,0.2247191011235955,1.8827583680573088,1
35607,1zcn,/wynton/group/kortemme/alexjli/data/framediff/zc/1zcn.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/1zcn.cif,1,monomeric,1.9,x-ray diffraction,1,homomer,256,143,0.4475524475524475,0.2727272727272727,0.2797202797202797,1.5334197880146911,1784
35612,1zcb,/wynton/group/kortemme/alexjli/data/framediff/zc/1zcb.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/1zcb.cif,1,monomeric,2.0,x-ray diffraction,1,homomer,371,318,0.3679245283018867,0.4842767295597484,0.1477987421383647,2.111673933544734,83
35617,7zcj,/wynton/group/kortemme/alexjli/data/framediff/zc/7zcj.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/7zcj.cif,1,monomeric,1.56,x-ray diffraction,1,homomer,404,251,0.5577689243027888,0.0717131474103585,0.3705179282868526,1.652097587430295,4378
35621,7zck,/wynton/group/kortemme/alexjli/data/framediff/zc/7zck.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/7zck.cif,1,monomeric,1.8,x-ray diffraction,1,homomer,413,275,0.36,0.4581818181818182,0.1818181818181818,1.8972484417511564,27389
35623,3zc8,/wynton/group/kortemme/alexjli/data/framediff/zc/3zc8.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/3zc8.cif,1,monomeric,2.24,x-ray diffraction,1,homomer,258,182,0.5604395604395604,0.0494505494505494,0.3901098901098901,1.5267913587139772,12091
35626,1zce,/wynton/group/kortemme/alexjli/data/framediff/zc/1zce.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/1zce.cif,1,monomeric,1.3,x-ray diffraction,1,homomer,465,146,0.3904109589041096,0.2808219178082192,0.3287671232876712,1.528036324047238,10477
35628,6zc2,/wynton/group/kortemme/alexjli/data/framediff/zc/6zc2.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/6zc2.cif,1,monomeric,1.12,x-ray diffraction,1,homomer,296,137,0.3941605839416058,0.0291970802919708,0.5766423357664233,1.513997366252064,9361
35630,1zcw,/wynton/group/kortemme/alexjli/data/framediff/zc/1zcw.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/1zcw.cif,1,monomeric,2.25,x-ray diffraction,1,homomer,511,302,0.3642384105960264,0.390728476821192,0.2450331125827814,1.8411782889831567,9262
35632,2zcv,/wynton/group/kortemme/alexjli/data/framediff/zc/2zcv.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/2zcv.cif,1,monomeric,2.3,x-ray diffraction,1,homomer,510,283,0.3674911660777385,0.469964664310954,0.1625441696113074,1.9304109790712527,6963
35638,6zci,/wynton/group/kortemme/alexjli/data/framediff/zc/6zci.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/6zci.cif,1,monomeric,1.98,x-ray diffraction,1,homomer,231,126,0.4682539682539682,0.5317460317460317,0.0,1.487860447996167,263
35639,6zcr,/wynton/group/kortemme/alexjli/data/framediff/zc/6zcr.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/6zcr.cif,1,monomeric,1.73,x-ray diffraction,1,homomer,417,265,0.3584905660377358,0.4037735849056604,0.2377358490566037,1.8993410780293325,1
35640,6zc1,/wynton/group/kortemme/alexjli/data/framediff/zc/6zc1.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/6zc1.cif,1,monomeric,1.27,x-ray diffraction,1,homomer,363,137,0.4233576642335766,0.0291970802919708,0.5474452554744526,1.5231579817375211,9361
35641,4zc3,/wynton/group/kortemme/alexjli/data/framediff/zc/4zc3.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/4zc3.cif,1,monomeric,1.4,x-ray diffraction,1,homomer,82,57,0.2807017543859649,0.7192982456140351,0.0,1.0455562798349889,57079
35643,7zc2,/wynton/group/kortemme/alexjli/data/framediff/zc/7zc2.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/7zc2.cif,1,monomeric,2.72,electron microscopy,1,homomer,471,471,0.1783439490445859,0.8004246284501062,0.0212314225053078,2.311826948215038,1467
35644,6zcu,/wynton/group/kortemme/alexjli/data/framediff/zc/6zcu.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/6zcu.cif,1,monomeric,1.73,x-ray diffraction,1,homomer,417,265,0.3584905660377358,0.4037735849056604,0.2377358490566037,1.8993410780293325,1
35645,4zck,/wynton/group/kortemme/alexjli/data/framediff/zc/4zck.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/4zck.cif,1,monomeric,2.48,x-ray diffraction,1,homomer,334,299,0.3979933110367893,0.2675585284280936,0.334448160535117,2.108289151280273,58046
35646,3zci,/wynton/group/kortemme/alexjli/data/framediff/zc/3zci.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zc/3zci.cif,1,monomeric,2.2,x-ray diffraction,1,homomer,314,191,0.1256544502617801,0.8743455497382199,0.0,2.357431757631581,22591
35655,221l,/wynton/group/kortemme/alexjli/data/framediff/21/221l.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/21/221l.cif,1,monomeric,1.7,x-ray diffraction,1,homomer,300,162,0.2592592592592592,0.6481481481481481,0.0925925925925925,1.6567624704446005,227
35657,7p6t,/wynton/group/kortemme/alexjli/data/framediff/p6/7p6t.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/7p6t.cif,1,monomeric,1.4,x-ray diffraction,1,homomer,280,138,0.6159420289855072,0.0434782608695652,0.3405797101449275,1.497309668800632,44310
35658,2p6w,/wynton/group/kortemme/alexjli/data/framediff/p6/2p6w.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/2p6w.cif,1,monomeric,1.5,x-ray diffraction,1,homomer,372,206,0.4466019417475728,0.3737864077669903,0.1796116504854369,1.6265663054316288,42529
35661,3p6f,/wynton/group/kortemme/alexjli/data/framediff/p6/3p6f.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/3p6f.cif,1,monomeric,1.09,x-ray diffraction,1,homomer,342,139,0.2949640287769784,0.158273381294964,0.5467625899280576,1.4919979771845364,124
35662,3p6e,/wynton/group/kortemme/alexjli/data/framediff/p6/3p6e.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/3p6e.cif,1,monomeric,1.08,x-ray diffraction,1,homomer,336,139,0.2877697841726618,0.158273381294964,0.5539568345323741,1.4988194748140915,124
35665,6p6r,/wynton/group/kortemme/alexjli/data/framediff/p6/6p6r.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/6p6r.cif,1,monomeric,1.749,x-ray diffraction,1,homomer,500,201,0.4029850746268656,0.1592039800995024,0.4378109452736318,1.6879038624240064,1148
35668,5p69,/wynton/group/kortemme/alexjli/data/framediff/p6/5p69.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/5p69.cif,1,monomeric,1.44,x-ray diffraction,1,homomer,495,330,0.4363636363636363,0.1151515151515151,0.4484848484848485,1.945371070522632,72
35670,4p6a,/wynton/group/kortemme/alexjli/data/framediff/p6/4p6a.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/4p6a.cif,1,monomeric,1.398,x-ray diffraction,4,heteromer,297,114,0.5350877192982456,0.0789473684210526,0.3859649122807017,1.3532949529833944,26978
35671,3p6g,/wynton/group/kortemme/alexjli/data/framediff/p6/3p6g.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/3p6g.cif,1,monomeric,1.06,x-ray diffraction,1,homomer,340,139,0.2877697841726618,0.158273381294964,0.5539568345323741,1.5122561559151722,124
35672,3p6c,/wynton/group/kortemme/alexjli/data/framediff/p6/3p6c.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/3p6c.cif,1,monomeric,1.25,x-ray diffraction,1,homomer,302,139,0.2877697841726618,0.158273381294964,0.5539568345323741,1.496319010844898,124
35673,2p65,/wynton/group/kortemme/alexjli/data/framediff/p6/2p65.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/2p65.cif,1,monomeric,1.7,x-ray diffraction,1,homomer,324,185,0.4,0.4486486486486487,0.1513513513513513,1.611666199797316,41856
35674,4p66,/wynton/group/kortemme/alexjli/data/framediff/p6/4p66.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/4p66.cif,1,monomeric,1.83,x-ray diffraction,1,homomer,251,159,0.4025157232704403,0.2641509433962264,0.3396226415094339,1.532996050997382,2
35676,3p6i,/wynton/group/kortemme/alexjli/data/framediff/p6/3p6i.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/3p6i.cif,1,monomeric,1.32,x-ray diffraction,1,homomer,280,127,0.4803149606299212,0.0236220472440944,0.4960629921259842,1.3644720740918674,9901
35677,1p6f,/wynton/group/kortemme/alexjli/data/framediff/p6/1p6f.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/1p6f.cif,1,monomeric,2.2,x-ray diffraction,1,homomer,274,188,0.425531914893617,0.0319148936170212,0.5425531914893617,2.034887958465138,41726
35678,3p6v,/wynton/group/kortemme/alexjli/data/framediff/p6/3p6v.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/3p6v.cif,1,monomeric,2.0,x-ray diffraction,1,homomer,511,398,0.3768844221105528,0.5125628140703518,0.1105527638190954,2.168541158972085,126
35679,2p61,/wynton/group/kortemme/alexjli/data/framediff/p6/2p61.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/2p61.cif,1,monomeric,2.7,x-ray diffraction,1,homomer,123,114,0.1491228070175438,0.8508771929824561,0.0,1.680975289329707,91352
35682,6p6t,/wynton/group/kortemme/alexjli/data/framediff/p6/6p6t.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/6p6t.cif,1,monomeric,2.3,x-ray diffraction,1,homomer,301,159,0.4088050314465409,0.0691823899371069,0.5220125786163522,1.471718922165209,1148
35683,5p6k,/wynton/group/kortemme/alexjli/data/framediff/p6/5p6k.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/5p6k.cif,1,monomeric,1.61,x-ray diffraction,1,homomer,498,330,0.4393939393939394,0.1121212121212121,0.4484848484848485,1.949750205482901,72
35684,6p6s,/wynton/group/kortemme/alexjli/data/framediff/p6/6p6s.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/6p6s.cif,1,monomeric,2.0,x-ray diffraction,1,homomer,289,192,0.4322916666666667,0.109375,0.4583333333333333,1.5510771403128036,1148
35685,6p6l,/wynton/group/kortemme/alexjli/data/framediff/p6/6p6l.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/6p6l.cif,1,monomeric,1.728,x-ray diffraction,1,homomer,494,200,0.41,0.15,0.44,1.7082188401959533,1148
35687,3p6w,/wynton/group/kortemme/alexjli/data/framediff/p6/3p6w.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/3p6w.cif,1,monomeric,2.1,x-ray diffraction,1,homomer,512,400,0.3825,0.5075,0.11,2.1633093920250346,126
35688,8p6a,/wynton/group/kortemme/alexjli/data/framediff/p6/8p6a.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/8p6a.cif,1,monomeric,3.63,electron microscopy,1,homomer,432,432,0.2384259259259259,0.7476851851851852,0.0138888888888888,2.2433381503123435,6795
35691,6p6m,/wynton/group/kortemme/alexjli/data/framediff/p6/6p6m.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/6p6m.cif,1,monomeric,2.201,x-ray diffraction,1,homomer,321,201,0.417910447761194,0.1442786069651741,0.4378109452736318,1.643371443738677,1148
35692,1p6d,/wynton/group/kortemme/alexjli/data/framediff/p6/1p6d.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/1p6d.cif,1,monomeric,2.0,x-ray diffraction,1,homomer,335,245,0.3551020408163265,0.636734693877551,0.0081632653061224,1.7769347405242994,12889
35693,3p68,/wynton/group/kortemme/alexjli/data/framediff/p6/3p68.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/3p68.cif,1,monomeric,1.5,x-ray diffraction,1,homomer,315,129,0.4806201550387597,0.4108527131782946,0.1085271317829457,1.458679924235449,43
35694,3p64,/wynton/group/kortemme/alexjli/data/framediff/p6/3p64.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/3p64.cif,1,monomeric,1.3,x-ray diffraction,1,homomer,336,129,0.4806201550387597,0.4108527131782946,0.1085271317829457,1.460878704579552,43
35695,3p6h,/wynton/group/kortemme/alexjli/data/framediff/p6/3p6h.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/3p6h.cif,1,monomeric,1.06,x-ray diffraction,1,homomer,312,139,0.2877697841726618,0.158273381294964,0.5539568345323741,1.5011280948049248,124
35697,4p6q,/wynton/group/kortemme/alexjli/data/framediff/p6/4p6q.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/4p6q.cif,1,monomeric,2.0,x-ray diffraction,1,homomer,443,286,0.3671328671328671,0.3426573426573426,0.2902097902097902,2.7100446023222684,94698
35699,4p68,/wynton/group/kortemme/alexjli/data/framediff/p6/4p68.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/4p68.cif,1,monomeric,2.26,x-ray diffraction,1,homomer,204,159,0.4276729559748428,0.2389937106918239,0.3396226415094339,1.5330076254947045,2
35703,7p6s,/wynton/group/kortemme/alexjli/data/framediff/p6/7p6s.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/7p6s.cif,1,monomeric,1.35,x-ray diffraction,1,homomer,377,142,0.5985915492957746,0.0422535211267605,0.3591549295774648,1.5213406771155946,44310
35705,6p6v,/wynton/group/kortemme/alexjli/data/framediff/p6/6p6v.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/6p6v.cif,1,monomeric,2.0,x-ray diffraction,1,homomer,422,193,0.38860103626943,0.1398963730569948,0.4715025906735751,1.5933705430131544,1148
35708,5p6o,/wynton/group/kortemme/alexjli/data/framediff/p6/5p6o.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/5p6o.cif,1,monomeric,1.13,x-ray diffraction,1,homomer,510,330,0.4363636363636363,0.1151515151515151,0.4484848484848485,1.9486619533714888,72
35709,5p6w,/wynton/group/kortemme/alexjli/data/framediff/p6/5p6w.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/5p6w.cif,1,monomeric,1.61,x-ray diffraction,1,homomer,504,330,0.4393939393939394,0.1121212121212121,0.4484848484848485,1.9513102514447929,72
35710,6p6o,/wynton/group/kortemme/alexjli/data/framediff/p6/6p6o.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/6p6o.cif,1,monomeric,2.002,x-ray diffraction,1,homomer,414,202,0.4059405940594059,0.1584158415841584,0.4356435643564356,1.675108912254079,1148
35711,1p6e,/wynton/group/kortemme/alexjli/data/framediff/p6/1p6e.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/1p6e.cif,1,monomeric,2.3,x-ray diffraction,1,homomer,321,245,0.3265306122448979,0.6653061224489796,0.0081632653061224,1.7763782518360385,12889
35713,3p65,/wynton/group/kortemme/alexjli/data/framediff/p6/3p65.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/3p65.cif,1,monomeric,1.31,x-ray diffraction,1,homomer,296,129,0.4806201550387597,0.4108527131782946,0.1085271317829457,1.445911623727449,43
35716,1p6y,/wynton/group/kortemme/alexjli/data/framediff/p6/1p6y.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/1p6y.cif,1,monomeric,1.54,x-ray diffraction,1,homomer,361,164,0.298780487804878,0.6219512195121951,0.0792682926829268,1.6743077248446032,227
35717,1p6p,/wynton/group/kortemme/alexjli/data/framediff/p6/1p6p.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/1p6p.cif,1,monomeric,2.5,x-ray diffraction,1,homomer,150,125,0.312,0.12,0.568,1.4028435326849105,124
35718,3p6j,/wynton/group/kortemme/alexjli/data/framediff/p6/3p6j.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/3p6j.cif,1,monomeric,1.35,x-ray diffraction,1,homomer,306,125,0.464,0.048,0.488,1.3591804480932557,9901
35719,3p6d,/wynton/group/kortemme/alexjli/data/framediff/p6/3p6d.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/3p6d.cif,1,monomeric,1.06,x-ray diffraction,1,homomer,370,139,0.2949640287769784,0.158273381294964,0.5467625899280576,1.517942942951334,124
35721,6p6z,/wynton/group/kortemme/alexjli/data/framediff/p6/6p6z.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/6p6z.cif,1,monomeric,2.294,x-ray diffraction,1,homomer,238,158,0.4050632911392405,0.0696202531645569,0.5253164556962026,1.450417948346784,1148
35723,1p64,/wynton/group/kortemme/alexjli/data/framediff/p6/1p64.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/1p64.cif,1,monomeric,1.619,x-ray diffraction,1,homomer,337,164,0.3048780487804878,0.6158536585365854,0.0792682926829268,1.666744583412509,227
35726,5p6h,/wynton/group/kortemme/alexjli/data/framediff/p6/5p6h.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/5p6h.cif,1,monomeric,1.45,x-ray diffraction,1,homomer,505,330,0.4393939393939394,0.1121212121212121,0.4484848484848485,1.9479936411838616,72
35728,3p6r,/wynton/group/kortemme/alexjli/data/framediff/p6/3p6r.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/3p6r.cif,1,monomeric,2.1,x-ray diffraction,1,homomer,481,398,0.3844221105527638,0.5050251256281407,0.1105527638190954,2.165766961789388,126
35729,7p6m,/wynton/group/kortemme/alexjli/data/framediff/p6/7p6m.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/p6/7p6m.cif,1,monomeric,0.89,x-ray diffraction,1,homomer,285,130,0.4769230769230769,0.4153846153846154,0.1076923076923077,1.4172613074113842,43
35731,6ztu,/wynton/group/kortemme/alexjli/data/framediff/zt/6ztu.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zt/6ztu.cif,1,monomeric,1.69,x-ray diffraction,1,homomer,421,230,0.3130434782608696,0.5565217391304348,0.1304347826086956,1.7615128881206603,11291
35732,7ztu,/wynton/group/kortemme/alexjli/data/framediff/zt/7ztu.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zt/7ztu.cif,1,monomeric,1.9,x-ray diffraction,1,homomer,364,232,0.3275862068965517,0.2758620689655172,0.396551724137931,1.7507807454721724,23130
35733,7ztz,/wynton/group/kortemme/alexjli/data/framediff/zt/7ztz.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zt/7ztz.cif,1,monomeric,1.4,x-ray diffraction,1,homomer,387,243,0.2551440329218107,0.691358024691358,0.0534979423868312,1.7813574574880986,899
35734,2zt1,/wynton/group/kortemme/alexjli/data/framediff/zt/2zt1.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zt/2zt1.cif,1,monomeric,1.21,x-ray diffraction,1,homomer,305,153,0.2026143790849673,0.7973856209150327,0.0,1.5485315768062822,224
35735,1ztu,/wynton/group/kortemme/alexjli/data/framediff/zt/1ztu.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zt/1ztu.cif,1,monomeric,2.5,x-ray diffraction,1,homomer,348,313,0.4313099041533546,0.2971246006389776,0.2715654952076677,1.9934807043808072,3845
